"Rapport","DateDebutAnneeFinanciere","DateFinAnneeFinanciere","RSS","NoEtablissement","NomEtablissement","PLC","LC","Page","SousPage","Ligne","Colonne","ValeurSaisie","Chiffre","NoInstallation","NomInstallation"
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L02C01","L02C01","9","0","02","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L03C01","L03C01","9","0","03","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L04C01","L04C01","9","0","04","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L05C01","L05C01","9","0","05","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L06C01","L06C01","9","0","06","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L07C01","L07C01","9","0","07","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L08C01","L08C01","9","0","08","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L09C01","L09C01","9","0","09","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L10C01","L10C01","9","0","10","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L11C01","L11C01","9","0","11","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P09-0L12C01","L12C01","9","0","12","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P10-0L01C01","L01C01","10","0","01","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P10-0L02C01","L02C01","10","0","02","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P10-0L03C01","L03C01","10","0","03","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P10-0L04C01","L04C01","10","0","04","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P10-0L05C01","L05C01","10","0","05","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P10-0L06C01","L06C01","10","0","06","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P10-0L07C01","L07C01","10","0","07","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P10-0L08C01","L08C01","10","0","08","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L01C01","L01C01","11","0","01","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L02C01","L02C01","11","0","02","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L03C01","L03C01","11","0","03","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L04C01","L04C01","11","0","04","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L05C01","L05C01","11","0","05","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L06C01","L06C01","11","0","06","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L07C01","L07C01","11","0","07","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L08C01","L08C01","11","0","08","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L09C01","L09C01","11","0","09","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L10C01","L10C01","11","0","10","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L11C01","L11C01","11","0","11","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L12C01","L12C01","11","0","12","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L13C01","L13C01","11","0","13","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P11-0L14C01","L14C01","11","0","14","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L01C02","L01C02","12","0","01","02","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L02C02","L02C02","12","0","02","02","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L03C02","L03C02","12","0","03","02","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L04C02","L04C02","12","0","04","02","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L05C02","L05C02","12","0","05","02","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L06C02","L06C02","12","0","06","02","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L07C02","L07C02","12","0","07","02","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L08C02","L08C02","12","0","08","02","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L09C01","L09C01","12","0","09","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L10C01","L10C01","12","0","10","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L11C01","L11C01","12","0","11","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L12C01","L12C01","12","0","12","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L13C01","L13C01","12","0","13","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L14C01","L14C01","12","0","14","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L18C01","L18C01","12","0","18","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L19C01","L19C01","12","0","19","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L20C01","L20C01","12","0","20","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L21C01","L21C01","12","0","21","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L22C01","L22C01","12","0","22","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L23C01","L23C01","12","0","23","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L25C01","L25C01","12","0","25","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L26C01","L26C01","12","0","26","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L27C01","L27C01","12","0","27","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L28C01","L28C01","12","0","28","01","0.00",0.00,,
"AS480A",2021-04-01,2022-03-31,"01","11045119","CISSS du Bas-Saint-Laurent","P12-0L29C01","L29C01","12","0","29","01","0.00",0.00,,
