"Rapport","DateDebutAnneeFinanciere","DateFinAnneeFinanciere","RSS","NoEtablissement","NomEtablissement","Statut","ModFin","Missions","PLC","LC","Page","SousPage","Ligne","Colonne","ValeurSaisie","Chiffre","NoInstallation","NomInstallation"
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L02C06","L02C06","4","","02","06","24.46",24.46,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L02C07","L02C07","4","","02","07","20.77",20.77,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L03C01","L03C01","4","","03","01","101.68",101.68,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L03C02","L03C02","4","","03","02","86.82",86.82,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L03C03","L03C03","4","","03","03","80.30",80.30,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L03C04","L03C04","4","","03","04","121.04",121.04,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L03C05","L03C05","4","","03","05","125.00",125.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L03C06","L03C06","4","","03","06","98.54",98.54,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L03C07","L03C07","4","","03","07","99.14",99.14,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L05C01","L05C01","4","","05","01","355.00",355.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L05C02","L05C02","4","","05","02","76.00",76.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L05C03","L05C03","4","","05","03","42.00",42.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L05C04","L05C04","4","","05","04","112.00",112.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L05C05","L05C05","4","","05","05","1.00",1.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L05C06","L05C06","4","","05","06","148.00",148.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L05C07","L05C07","4","","05","07","734.00",734.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L06C01","L06C01","4","","06","01","628.00",628.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L06C02","L06C02","4","","06","02","313.00",313.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L06C03","L06C03","4","","06","03","83.00",83.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L06C04","L06C04","4","","06","04","107.00",107.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L06C05","L06C05","4","","06","05","4.00",4.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L06C06","L06C06","4","","06","06","201.00",201.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L06C07","L06C07","4","","06","07","1336.00",1336.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L07C01","L07C01","4","","07","01","32.00",32.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L07C02","L07C02","4","","07","02","5.00",5.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L07C03","L07C03","4","","07","03","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L07C04","L07C04","4","","07","04","1.00",1.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L07C05","L07C05","4","","07","05","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L07C06","L07C06","4","","07","06","4.00",4.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L07C07","L07C07","4","","07","07","42.00",42.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L09C01","L09C01","4","","09","01","75.25",75.25,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L09C02","L09C02","4","","09","02","68.52",68.52,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L09C03","L09C03","4","","09","03","65.58",65.58,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L09C04","L09C04","4","","09","04","80.47",80.47,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L09C05","L09C05","4","","09","05","99.20",99.20,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L09C06","L09C06","4","","09","06","68.46",68.46,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L09C07","L09C07","4","","09","07","72.87",72.87,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L10C01","L10C01","4","","10","01","340.00",340.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L10C02","L10C02","4","","10","02","74.00",74.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L10C03","L10C03","4","","10","03","32.00",32.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L10C04","L10C04","4","","10","04","115.00",115.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L10C05","L10C05","4","","10","05","1.00",1.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L10C06","L10C06","4","","10","06","152.00",152.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L10C07","L10C07","4","","10","07","714.00",714.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L11C01","L11C01","4","","11","01","44.06",44.06,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L11C02","L11C02","4","","11","02","69.48",69.48,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L11C03","L11C03","4","","11","03","45.14",45.14,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L11C04","L11C04","4","","11","04","55.11",55.11,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L11C05","L11C05","4","","11","05","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L11C06","L11C06","4","","11","06","47.06",47.06,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L11C07","L11C07","4","","11","07","50.03",50.03,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L12C01","L12C01","4","","12","01","152.93",152.93,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L12C02","L12C02","4","","12","02","179.50",179.50,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L12C03","L12C03","4","","12","03","228.00",228.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L12C04","L12C04","4","","12","04","92.94",92.94,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L12C05","L12C05","4","","12","05","109.00",109.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L12C06","L12C06","4","","12","06","161.96",161.96,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L12C07","L12C07","4","","12","07","153.75",153.75,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L13C01","L13C01","4","","13","01","273.00",273.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L13C02","L13C02","4","","13","02","68.00",68.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L13C03","L13C03","4","","13","03","23.00",23.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L13C04","L13C04","4","","13","04","98.00",98.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L13C05","L13C05","4","","13","05","2.00",2.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L13C06","L13C06","4","","13","06","123.00",123.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L13C07","L13C07","4","","13","07","587.00",587.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L14C01","L14C01","4","","14","01","32.33",32.33,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L14C02","L14C02","4","","14","02","38.16",38.16,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L14C03","L14C03","4","","14","03","35.87",35.87,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L14C04","L14C04","4","","14","04","36.05",36.05,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L14C05","L14C05","4","","14","05","7.00",7.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L14C06","L14C06","4","","14","06","36.99",36.99,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L14C07","L14C07","4","","14","07","34.66",34.66,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L15C01","L15C01","4","","15","01","26.08",26.08,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L15C02","L15C02","4","","15","02","22.16",22.16,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L15C03","L15C03","4","","15","03","24.54",24.54,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L15C04","L15C04","4","","15","04","21.15",21.15,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L15C05","L15C05","4","","15","05","58.00",58.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L15C06","L15C06","4","","15","06","21.38",21.38,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P04L15C07","L15C07","4","","15","07","24.15",24.15,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L01C01","L01C01","8","","01","01","29.00",29.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L02C01","L02C01","8","","02","01","38.00",38.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L03C01","L03C01","8","","03","01","268.00",268.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L01C01","L01C01","9","","01","01","2.00",2.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L02C01","L02C01","9","","02","01","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L03C01","L03C01","9","","03","01","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L04C01","L04C01","9","","04","01","21.00",21.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L05C01","L05C01","9","","05","01","24.00",24.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L06C01","L06C01","9","","06","01","27.00",27.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L07C01","L07C01","9","","07","01","160.00",160.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L08C01","L08C01","9","","08","01","34.00",34.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L09C01","L09C01","9","","09","01","3.00",3.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L10C01","L10C01","9","","10","01","22.00",22.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L11C01","L11C01","9","","11","01","293.00",293.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L12C01","L12C01","9","","12","01","271.00",271.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P10L01C01","L01C01","10","","01","01","0.09",0.09,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P10L02C01","L02C01","10","","02","01","13.50",13.50,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P10L03C01","L03C01","10","","03","01","32.99",32.99,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P10L04C01","L04C01","10","","04","01","31.23",31.23,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P10L05C01","L05C01","10","","05","01","76.49",76.49,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P10L06C01","L06C01","10","","06","01","76.01",76.01,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P10L07C01","L07C01","10","","07","01","82.18",82.18,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P10L08C01","L08C01","10","","08","01","78.79",78.79,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L01C01","L01C01","11","","01","01","1052.00",1052.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L02C01","L02C01","11","","02","01","550.00",550.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L03C01","L03C01","11","","03","01","1602.00",1602.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L04C01","L04C01","11","","04","01","6.00",6.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L05C01","L05C01","11","","05","01","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L06C01","L06C01","11","","06","01","6.00",6.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L07C01","L07C01","11","","07","01","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L08C01","L08C01","11","","08","01","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L09C01","L09C01","11","","09","01","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L10C01","L10C01","11","","10","01","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L11C01","L11C01","11","","11","01","234.00",234.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L12C01","L12C01","11","","12","01","22.00",22.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L13C01","L13C01","11","","13","01","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P11L14C01","L14C01","11","","14","01","256.00",256.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L01C02","L01C02","12","","01","02","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L01C03","L01C03","12","","01","03","8.00",8.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L01C04","L01C04","12","","01","04","9.00",9.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L01C05","L01C05","12","","01","05","5.00",5.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L02C02","L02C02","12","","02","02","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L02C03","L02C03","12","","02","03","9.00",9.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L02C04","L02C04","12","","02","04","10.00",10.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L02C05","L02C05","12","","02","05","15.00",15.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L03C02","L03C02","12","","03","02","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L03C03","L03C03","12","","03","03","17.00",17.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L03C04","L03C04","12","","03","04","19.00",19.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L03C05","L03C05","12","","03","05","20.00",20.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L04C02","L04C02","12","","04","02","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L04C03","L04C03","12","","04","03","12.00",12.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L04C04","L04C04","12","","04","04","13.00",13.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L04C05","L04C05","12","","04","05","9.00",9.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L05C02","L05C02","12","","05","02","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L05C03","L05C03","12","","05","03","5.00",5.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L05C04","L05C04","12","","05","04","6.00",6.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L05C05","L05C05","12","","05","05","11.00",11.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L06C02","L06C02","12","","06","02","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L07C02","L07C02","12","","07","02","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L08C02","L08C02","12","","08","02","0.00",0.00,,
"AS480G",2018-04-01,2019-03-31,"07","11045218","CISSS de l'Outaouais","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P12L09C01","L09C01","12","","09","01","13.41",13.41,,
