"Rapport","DateDebutAnneeFinanciere","DateFinAnneeFinanciere","RSS","NoEtablissement","NomEtablissement","Statut","ModFin","Missions","PLC","LC","Page","SousPage","Ligne","Colonne","ValeurSaisie","Chiffre","NoInstallation","NomInstallation"
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L11C02","L11C02","3","","11","02","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L11C03","L11C03","3","","11","03","26.00",26.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L11C04","L11C04","3","","11","04","35.00",35.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L11C05","L11C05","3","","11","05","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L11C06","L11C06","3","","11","06","81.00",81.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L12C01","L12C01","3","","12","01","4.00",4.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L12C02","L12C02","3","","12","02","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L12C03","L12C03","3","","12","03","20.00",20.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L12C04","L12C04","3","","12","04","23.00",23.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L12C05","L12C05","3","","12","05","5.00",5.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L12C06","L12C06","3","","12","06","58.00",58.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L13C01","L13C01","3","","13","01","4.00",4.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L13C02","L13C02","3","","13","02","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L13C03","L13C03","3","","13","03","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L13C04","L13C04","3","","13","04","12.00",12.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L13C05","L13C05","3","","13","05","1.00",1.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L13C06","L13C06","3","","13","06","23.00",23.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L14C01","L14C01","3","","14","01","3.00",3.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L14C02","L14C02","3","","14","02","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L14C03","L14C03","3","","14","03","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L14C04","L14C04","3","","14","04","2.00",2.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L14C05","L14C05","3","","14","05","1.00",1.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L14C06","L14C06","3","","14","06","12.00",12.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L15C01","L15C01","3","","15","01","1.00",1.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L15C02","L15C02","3","","15","02","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L15C03","L15C03","3","","15","03","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L15C04","L15C04","3","","15","04","10.00",10.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L15C05","L15C05","3","","15","05","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L15C06","L15C06","3","","15","06","11.00",11.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L16C02","L16C02","3","","16","02","12.00",12.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L01C01","L01C01","8","","01","01","1.00",1.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L01C02","L01C02","8","","01","02","2.00",2.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L01C03","L01C03","8","","01","03","3.00",3.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L02C01","L02C01","8","","02","01","10.00",10.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L02C02","L02C02","8","","02","02","5.36",5.36,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L02C03","L02C03","8","","02","03","15.36",15.36,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L03C02","L03C02","8","","03","02","1.07",1.07,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L03C03","L03C03","8","","03","03","1.07",1.07,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L04C01","L04C01","8","","04","01","1.00",1.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L04C02","L04C02","8","","04","02","8.00",8.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L04C03","L04C03","8","","04","03","9.00",9.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L07C01","L07C01","8","","07","01","3.00",3.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L07C03","L07C03","8","","07","03","3.00",3.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L08C01","L08C01","8","","08","01","4.60",4.60,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L08C02","L08C02","8","","08","02","6.83",6.83,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L08C03","L08C03","8","","08","03","11.43",11.43,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L09C01","L09C01","8","","09","01","19.60",19.60,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L09C02","L09C02","8","","09","02","23.26",23.26,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L09C03","L09C03","8","","09","03","42.86",42.86,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L10C01","L10C01","8","","10","01","1.00",1.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L10C02","L10C02","8","","10","02","3.54",3.54,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L10C03","L10C03","8","","10","03","4.54",4.54,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L12C01","L12C01","8","","12","01","20.60",20.60,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L12C02","L12C02","8","","12","02","26.80",26.80,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P08L12C03","L12C03","8","","12","03","47.40",47.40,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L01C01","L01C01","9","","01","01","10585.00",10585.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L01C02","L01C02","9","","01","02","4951.00",4951.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L01C03","L01C03","9","","01","03","47.00",47.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L03C01","L03C01","9","","03","01","10585.00",10585.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L03C02","L03C02","9","","03","02","4951.00",4951.00,,
"AS481",2018-04-01,2019-03-31,"02","11045127","CIUSSS du Saguenay–Lac-Saint-Jean","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P09L03C03","L03C03","9","","03","03","47.00",47.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P01L01C03","L01C03","1","","01","03","12.00",12.00,"51231165","Centre de réadaptation en dépendance de Québec"
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P01L01C05","L01C05","1","","01","05","1.00",1.00,"51231165","Centre de réadaptation en dépendance de Québec"
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P01L02C05","L02C05","1","","02","05","1.00",1.00,"51223550","CSRD de la Malbaie"
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P01L03C05","L03C05","1","","03","05","1.00",1.00,"51223626","CSRD de la Basse-Ville"
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P01L04C05","L04C05","1","","04","05","1.00",1.00,"51234896","CSRD de Port-Rouge"
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P01L05C05","L05C05","1","","05","05","1.00",1.00,"51223600","CSRD de Donnacona"
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P01L06C05","L06C05","1","","06","05","1.00",1.00,"51234888","CSRD de St-Raymond"
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P01L07C05","L07C05","1","","07","05","1.00",1.00,"51234904","CSRD de St-Marc-des-Carrières"
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P01L14C03","L14C03","1","","14","03","12.00",12.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L01C01","L01C01","2","","01","01","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L01C02","L01C02","2","","01","02","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L01C03","L01C03","2","","01","03","1.00",1.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L01C04","L01C04","2","","01","04","2.00",2.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L01C05","L01C05","2","","01","05","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L01C06","L01C06","2","","01","06","3.00",3.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L02C01","L02C01","2","","02","01","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L02C02","L02C02","2","","02","02","11.00",11.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L02C03","L02C03","2","","02","03","89.00",89.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L02C04","L02C04","2","","02","04","93.00",93.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L02C05","L02C05","2","","02","05","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L02C06","L02C06","2","","02","06","199.00",199.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L03C01","L03C01","2","","03","01","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L03C02","L03C02","2","","03","02","11.00",11.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L03C03","L03C03","2","","03","03","90.00",90.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L03C04","L03C04","2","","03","04","95.00",95.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L03C05","L03C05","2","","03","05","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L03C06","L03C06","2","","03","06","202.00",202.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L04C01","L04C01","2","","04","01","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L04C02","L04C02","2","","04","02","11.00",11.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L04C03","L04C03","2","","04","03","89.00",89.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L04C04","L04C04","2","","04","04","90.00",90.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L04C05","L04C05","2","","04","05","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L04C06","L04C06","2","","04","06","196.00",196.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L05C01","L05C01","2","","05","01","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L05C02","L05C02","2","","05","02","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L05C03","L05C03","2","","05","03","1.00",1.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L05C04","L05C04","2","","05","04","5.00",5.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L05C05","L05C05","2","","05","05","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L05C06","L05C06","2","","05","06","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L06C01","L06C01","2","","06","01","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L06C02","L06C02","2","","06","02","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L06C03","L06C03","2","","06","03","1.00",1.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L06C04","L06C04","2","","06","04","5.00",5.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L06C05","L06C05","2","","06","05","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L06C06","L06C06","2","","06","06","6.00",6.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L07C01","L07C01","2","","07","01","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L07C02","L07C02","2","","07","02","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L07C03","L07C03","2","","07","03","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L07C04","L07C04","2","","07","04","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L07C05","L07C05","2","","07","05","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L07C06","L07C06","2","","07","06","0.00",0.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L16C01","L16C01","2","","16","01","196.00",196.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L17C01","L17C01","2","","17","01","2232.00",2232.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L17C03","L17C03","2","","17","03","2232.00",2232.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P02L18C01","L18C01","2","","18","01","11.00",11.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L01C01","L01C01","3","","01","01","153.00",153.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L01C02","L01C02","3","","01","02","144.00",144.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L01C03","L01C03","3","","01","03","570.00",570.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L01C04","L01C04","3","","01","04","731.00",731.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L01C05","L01C05","3","","01","05","82.00",82.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L01C06","L01C06","3","","01","06","1680.00",1680.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L02C01","L02C01","3","","02","01","275.00",275.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L02C02","L02C02","3","","02","02","888.00",888.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L02C03","L02C03","3","","02","03","2549.00",2549.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L02C04","L02C04","3","","02","04","2795.00",2795.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L02C05","L02C05","3","","02","05","595.00",595.00,,
"AS481",2018-04-01,2019-03-31,"03","11045135","CIUSSS de la Capitale-Nationale","Public","Budget","CPEJ-CLSC-CH-CHSLD-CR","P03L02C06","L02C06","3","","02","06","7102.00",7102.00,,
