"Rapport","DateDebutAnneeFinanciere","DateFinAnneeFinanciere","RSS","NoEtablissement","NomEtablissement","PLC","LC","Page","SousPage","Ligne","Colonne","ValeurSaisie","Chiffre","NoInstallation","NomInstallation"
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L12C06","L12C06","9","0","12","06","5.00",5.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L12C07","L12C07","9","0","12","07","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L12C08","L12C08","9","0","12","08","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L12C09","L12C09","9","0","12","09","10.00",10.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L13C01","L13C01","9","0","13","01","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L13C02","L13C02","9","0","13","02","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L13C03","L13C03","9","0","13","03","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L13C04","L13C04","9","0","13","04","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L13C05","L13C05","9","0","13","05","5.00",5.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L13C06","L13C06","9","0","13","06","9.00",9.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L13C07","L13C07","9","0","13","07","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L13C08","L13C08","9","0","13","08","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L13C09","L13C09","9","0","13","09","18.00",18.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L14C01","L14C01","9","0","14","01","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L14C02","L14C02","9","0","14","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L14C03","L14C03","9","0","14","03","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L14C04","L14C04","9","0","14","04","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L14C05","L14C05","9","0","14","05","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L14C06","L14C06","9","0","14","06","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L14C07","L14C07","9","0","14","07","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L14C08","L14C08","9","0","14","08","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L14C09","L14C09","9","0","14","09","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L15C01","L15C01","9","0","15","01","35.00",35.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L15C02","L15C02","9","0","15","02","21.00",21.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L15C03","L15C03","9","0","15","03","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L15C04","L15C04","9","0","15","04","704.00",704.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L15C05","L15C05","9","0","15","05","151.00",151.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L15C06","L15C06","9","0","15","06","632.00",632.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L15C07","L15C07","9","0","15","07","5.00",5.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L15C08","L15C08","9","0","15","08","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L15C09","L15C09","9","0","15","09","1548.00",1548.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L16C01","L16C01","9","0","16","01","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L16C02","L16C02","9","0","16","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L16C03","L16C03","9","0","16","03","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L16C04","L16C04","9","0","16","04","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L16C05","L16C05","9","0","16","05","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L16C06","L16C06","9","0","16","06","3.00",3.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L17C01","L17C01","9","0","17","01","72.00",72.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L17C02","L17C02","9","0","17","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L17C03","L17C03","9","0","17","03","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L17C04","L17C04","9","0","17","04","690.00",690.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L17C05","L17C05","9","0","17","05","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L17C06","L17C06","9","0","17","06","766.00",766.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L18C01","L18C01","9","0","18","01","23.00",23.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L18C02","L18C02","9","0","18","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L18C03","L18C03","9","0","18","03","7.00",7.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L18C04","L18C04","9","0","18","04","43.00",43.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L18C05","L18C05","9","0","18","05","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L18C06","L18C06","9","0","18","06","73.00",73.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L19C01","L19C01","9","0","19","01","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L19C02","L19C02","9","0","19","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L19C03","L19C03","9","0","19","03","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L19C04","L19C04","9","0","19","04","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L19C05","L19C05","9","0","19","05","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L19C06","L19C06","9","0","19","06","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L20C01","L20C01","9","0","20","01","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L20C02","L20C02","9","0","20","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L20C03","L20C03","9","0","20","03","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L20C04","L20C04","9","0","20","04","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L20C05","L20C05","9","0","20","05","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L20C06","L20C06","9","0","20","06","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L21C01","L21C01","9","0","21","01","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L21C02","L21C02","9","0","21","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L21C03","L21C03","9","0","21","03","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L21C04","L21C04","9","0","21","04","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L21C05","L21C05","9","0","21","05","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L21C06","L21C06","9","0","21","06","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L22C02","L22C02","9","0","22","02","17.00",17.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L22C03","L22C03","9","0","22","03","7.00",7.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L22C04","L22C04","9","0","22","04","9.00",9.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L22C05","L22C05","9","0","22","05","11.00",11.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L22C06","L22C06","9","0","22","06","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L22C09","L22C09","9","0","22","09","46.00",46.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L23C02","L23C02","9","0","23","02","13.00",13.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L23C03","L23C03","9","0","23","03","3.00",3.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L23C04","L23C04","9","0","23","04","5.00",5.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L23C05","L23C05","9","0","23","05","9.00",9.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L23C09","L23C09","9","0","23","09","30.00",30.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L24C02","L24C02","9","0","24","02","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L24C03","L24C03","9","0","24","03","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L24C04","L24C04","9","0","24","04","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L24C05","L24C05","9","0","24","05","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L24C06","L24C06","9","0","24","06","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L24C09","L24C09","9","0","24","09","16.00",16.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L25C02","L25C02","9","0","25","02","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L25C03","L25C03","9","0","25","03","3.00",3.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L25C04","L25C04","9","0","25","04","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L25C05","L25C05","9","0","25","05","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L25C09","L25C09","9","0","25","09","11.00",11.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L26C02","L26C02","9","0","26","02","905.00",905.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L26C03","L26C03","9","0","26","03","736.00",736.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L26C04","L26C04","9","0","26","04","1016.00",1016.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L26C05","L26C05","9","0","26","05","1237.00",1237.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L26C06","L26C06","9","0","26","06","192.00",192.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P09-0L26C09","L26C09","9","0","26","09","4086.00",4086.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L01C01","L01C01","10","0","01","01","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L01C02","L01C02","10","0","01","02","15.00",15.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L01C03","L01C03","10","0","01","03","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L01C04","L01C04","10","0","01","04","5.00",5.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L01C05","L01C05","10","0","01","05","16.00",16.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L01C06","L01C06","10","0","01","06","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L01C07","L01C07","10","0","01","07","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L01C08","L01C08","10","0","01","08","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L01C09","L01C09","10","0","01","09","45.00",45.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L02C01","L02C01","10","0","02","01","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L02C02","L02C02","10","0","02","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L02C03","L02C03","10","0","02","03","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L02C04","L02C04","10","0","02","04","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L02C05","L02C05","10","0","02","05","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L02C06","L02C06","10","0","02","06","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L02C07","L02C07","10","0","02","07","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L02C08","L02C08","10","0","02","08","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L02C09","L02C09","10","0","02","09","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L04C01","L04C01","10","0","04","01","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L04C02","L04C02","10","0","04","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L04C03","L04C03","10","0","04","03","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L04C04","L04C04","10","0","04","04","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L04C05","L04C05","10","0","04","05","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L04C06","L04C06","10","0","04","06","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L04C07","L04C07","10","0","04","07","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L04C08","L04C08","10","0","04","08","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L04C09","L04C09","10","0","04","09","5.00",5.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L08C01","L08C01","10","0","08","01","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L08C02","L08C02","10","0","08","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L08C03","L08C03","10","0","08","03","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L08C04","L08C04","10","0","08","04","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L08C05","L08C05","10","0","08","05","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L08C06","L08C06","10","0","08","06","6.00",6.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L08C07","L08C07","10","0","08","07","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L08C08","L08C08","10","0","08","08","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L08C09","L08C09","10","0","08","09","9.00",9.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L09C01","L09C01","10","0","09","01","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L09C02","L09C02","10","0","09","02","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L09C03","L09C03","10","0","09","03","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L09C04","L09C04","10","0","09","04","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L09C05","L09C05","10","0","09","05","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L09C06","L09C06","10","0","09","06","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L09C07","L09C07","10","0","09","07","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L09C09","L09C09","10","0","09","09","3.00",3.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L12C01","L12C01","10","0","12","01","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L12C02","L12C02","10","0","12","02","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L12C03","L12C03","10","0","12","03","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L12C04","L12C04","10","0","12","04","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L12C05","L12C05","10","0","12","05","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L12C06","L12C06","10","0","12","06","1.00",1.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L12C07","L12C07","10","0","12","07","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L12C08","L12C08","10","0","12","08","0.00",0.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L12C09","L12C09","10","0","12","09","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L13C01","L13C01","10","0","13","01","4.00",4.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L13C02","L13C02","10","0","13","02","16.00",16.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L13C03","L13C03","10","0","13","03","5.00",5.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L13C04","L13C04","10","0","13","04","7.00",7.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L13C05","L13C05","10","0","13","05","20.00",20.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L13C06","L13C06","10","0","13","06","14.00",14.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L13C07","L13C07","10","0","13","07","2.00",2.00,,
"AS485",2021-04-01,2022-03-31,"11","11044088","CISSS des Îles","P10-0L13C08","L13C08","10","0","13","08","0.00",0.00,,
